"","Value","Std. Error","t value"
"as.factor(airport)COS",0.217764059034891,0.114580394348586,1.90053508083059
"as.factor(airport)COU",0.26767034041948,0.114571877725546,2.33626563283423
"as.factor(airport)CPR",-0.507423802883372,0.115438923767405,-4.39560406770395
"as.factor(airport)CRP",0.111562074419945,0.114568634639173,0.97375756262875
"as.factor(airport)CRW",0.0436041566119245,0.11456883347454,0.380593528707043
"as.factor(airport)CSG",-0.263907695252397,0.115440080941511,-2.28610109331186
"as.factor(airport)CVG",-0.208781898316239,0.115190544604785,-1.81249163316801
"as.factor(airport)CWA",-0.207454489403226,0.114570674463816,-1.8107119502796
"as.factor(airport)CYS",-0.172539545324816,0.143259943767626,-1.20438093710747
"as.factor(airport)DAB",-0.0382525488288853,0.114569115304601,-0.33388185574432
"as.factor(airport)DAL",-0.614661075208809,0.116289523177702,-5.28561007400078
"as.factor(airport)DAY",-0.00867236165875907,0.1145875583346,-0.0756832747359485
"as.factor(airport)DBQ",0.285278420147598,0.118341106531194,2.41064519768032
"as.factor(airport)DCA",-0.900034078199372,0.118982420325044,-7.5644290622144
"as.factor(airport)DDC",0.0615586685248598,0.146497816705751,0.420201951872798
"as.factor(airport)DEC",-0.0444774046788448,0.146494808515442,-0.303610790918617
"as.factor(airport)DEN",-1.79992562086435,0.138762031262387,-12.9713121412935
"as.factor(airport)DFW",-1.80451211692834,0.146107689854085,-12.3505622375556
"as.factor(airport)DHN",-0.139191485043211,0.114573612249332,-1.21486511868288
"as.factor(airport)DIK",0.346966601962633,0.177175333689224,1.95832340054306
"as.factor(airport)DLG",-0.293655116000221,0.143264440903705,-2.04974182112364
"as.factor(airport)DLH",-0.0896228879471982,0.11457054056584,-0.782250720862179
"as.factor(airport)DRO",0.0356212100904169,0.114569165931828,0.310914457661432
"as.factor(airport)DRT",-0.280958437293296,0.127545480964846,-2.20280981472589
"as.factor(airport)DSM",-0.052875823219503,0.114619427413405,-0.461316413916398
"as.factor(airport)DTW",-1.31799144195928,0.123301421909545,-10.6891828297501
"as.factor(airport)DVL",-0.0655315940285361,0.114575524889229,-0.571951069758501
"as.factor(airport)EAR",0.0143865811583705,0.123084232162279,0.11688403059949
"as.factor(airport)EAT",-0.284936401585786,0.209275662924557,-1.361536251296
"as.factor(airport)EAU",0.216471982350372,0.114575115177463,1.88934553559107
"as.factor(airport)ECP",0.0244313813008226,0.114573590283011,0.213237459352317
"as.factor(airport)EGE",0.244448103039074,0.114570676707782,2.13360093580097
"as.factor(airport)EKO",-0.947462169371383,0.119420915104099,-7.9338042967221
"as.factor(airport)ELM",-0.623111820665366,0.118338263698658,-5.26551430779891
"as.factor(airport)ELP",0.10783687844497,0.11461711371652,0.940844477306242
"as.factor(airport)ERI",-0.0690428018170177,0.118339018488705,-0.583432266878296
"as.factor(airport)ESC",-0.204877091514114,0.114575495017956,-1.78814057475384
"as.factor(airport)EUG",-0.0471229833289577,0.114568963513573,-0.411306708935835
"as.factor(airport)EVV",-0.123952602581223,0.114568896723127,-1.0819044795445
"as.factor(airport)EWN",-0.0148025441375493,0.114571631258556,-0.129199034481268
"as.factor(airport)EWR",-0.491488822268339,0.119599834028864,-4.10944401603201
"as.factor(airport)EYW",-0.274711288746568,0.114571150355573,-2.39773527536382
"as.factor(airport)FAI",-0.321853859675921,0.11456860012594,-2.80926762936896
"as.factor(airport)FAR",-0.0422578068249906,0.114569431553057,-0.368840154412576
"as.factor(airport)FAT",-0.138066697867333,0.114587957902063,-1.2048970973489
"as.factor(airport)FAY",-0.0614031456034421,0.114568958032247,-0.535949236669844
"as.factor(airport)FCA",-0.271339970739998,0.114568899086338,-2.36835627211115
"as.factor(airport)FLG",-0.196411091449914,0.11457197879298,-1.71430303918211
"as.factor(airport)FLL",-0.455230986326655,0.117881714414308,-3.86176082175642
"as.factor(airport)FLO",0.77690301741953,0.343883858479668,2.25920175740225
"as.factor(airport)FNT",0.100557684509914,0.114569138003376,0.877703073116872
"as.factor(airport)FOD",0.120756006265715,0.249802788958468,0.483405356558255
"as.factor(airport)FSD",0.0650597194995875,0.114571136298581,0.567854361940139
"as.factor(airport)FSM",0.0654419485044352,0.114572146392507,0.57118549808992
"as.factor(airport)FWA",0.0788220688048747,0.114570278548339,0.687980074794163
"as.factor(airport)GCC",0.00939213314640814,0.117319251570875,0.0800561972621699
"as.factor(airport)GCK",-0.337906697119907,0.116354908915955,-2.90410349050235
"as.factor(airport)GEG",-0.141079330812559,0.114610599096884,-1.23094488576314
"as.factor(airport)GFK",-0.400913844774142,0.115438479600886,-3.47296539386391
"as.factor(airport)GGG",-0.0611204486028252,0.11457476655953,-0.533454707682681
"as.factor(airport)GJT",-0.290156116987299,0.114568637298323,-2.53259638789075
"as.factor(airport)GNV",-0.0704648135824366,0.114568612990012,-0.615044659644954
"as.factor(airport)GPT",0.0570949631235107,0.114568668589352,0.498347094598399
"as.factor(airport)GRB",-0.107120849173627,0.114568569632639,-0.93499333645438
"as.factor(airport)GRI",-0.0998129059274106,0.115440700562563,-0.864624915138288
"as.factor(airport)GRK",0.0208931178533515,0.114569698363768,0.182361637952594
"as.factor(airport)GRR",0.00358955858485665,0.11463733082166,0.0313123007935423
"as.factor(airport)GSO",0.0437585964178039,0.114587461892486,0.381879445578971
"as.factor(airport)GSP",0.00759553577742384,0.114601157012711,0.0662780025561296
"as.factor(airport)GST",-0.935547102954468,0.170075437621982,-5.50077727880883
"as.factor(airport)GTF",-0.34722946233822,0.114570910294153,-3.03069480243051
"as.factor(airport)GTR",-0.318128191691577,0.115440926889708,-2.75576608974662
"as.factor(airport)GUC",0.243097465804589,0.12756328668112,1.9057008652676
"as.factor(airport)GUM",-0.236904562786977,0.115442135178976,-2.05214987075293
"as.factor(airport)HDN",0.16985436388263,0.1205616332158,1.40885918141634
"as.factor(airport)HGR",0.145372862436754,0.124480042276517,1.16784072191931
"as.factor(airport)HHH",-0.042716780524154,0.118330542448273,-0.360995391725066
"as.factor(airport)HIB",-0.873515444348439,0.116356617334292,-7.50722618412696
"as.factor(airport)HLN",-0.484854166712831,0.114572691086017,-4.2318475905294
"as.factor(airport)HNL",-0.801340308549404,0.115311930825991,-6.94932695003304
"as.factor(airport)HOB",0.0681596381862513,0.119425553135183,0.570729097725833
"as.factor(airport)HOU",-0.43978517861537,0.115729606796883,-3.80010950341547
"as.factor(airport)HPN",0.353929607001625,0.118337462908786,2.99085005121692
"as.factor(airport)HRL",0.0254978088665198,0.114569061845541,0.222554051292619
"as.factor(airport)HSV",-0.100094438348143,0.114573930777092,-0.873623150303537
"as.factor(airport)HTS",0.230900500019965,0.116355637402979,1.9844375844058
"as.factor(airport)HVN",-0.108991102674754,0.121787736032919,-0.894926748989688
"as.factor(airport)HYA",-0.0445622929006531,0.196214109606713,-0.227110542610685
"as.factor(airport)HYS",0.0674123495187377,0.114574283672122,0.588372428420782
"as.factor(airport)IAD",-0.510770158599481,0.115923190074916,-4.40610854712842
"as.factor(airport)IAG",-0.135600105297282,0.116356018920951,-1.16538969410258
"as.factor(airport)IAH",-1.07860792322075,0.123830762512418,-8.7103390251076
"as.factor(airport)ICT",0.00651796975642359,0.114581313614604,0.0568851023854283
"as.factor(airport)IDA",-0.43329308878669,0.11457038111403,-3.78189445276822
"as.factor(airport)ILG",0.330882351156645,0.209261555608684,1.58119034427609
"as.factor(airport)ILM",-0.0973681317508313,0.114569888680995,-0.849857958943648
"as.factor(airport)IMT",-0.511203826943079,0.114575249034298,-4.46173000933256
"as.factor(airport)IND",-0.263934165911011,0.11522996080239,-2.29049948531734
"as.factor(airport)INL",-0.571076610631272,0.115442305418511,-4.94685729430783
"as.factor(airport)IPT",0.27788965518121,0.28471567815514,0.976025124369123
"as.factor(airport)ISN",-0.427183118281704,0.140408467644557,-3.04243131093145
"as.factor(airport)ISP",0.210899028285957,0.114568604132531,1.84080996607057
"as.factor(airport)ITH",-0.157518611249714,0.116355865858612,-1.35376596690983
"as.factor(airport)ITO",-1.27628323478986,0.114569143066962,-11.1398514523576
"as.factor(airport)JAC",0.0615019133782797,0.114568712537029,0.536812468398838
"as.factor(airport)JAN",-0.0466647463472194,0.114571114051663,-0.40729940293831
"as.factor(airport)JAX",-0.101587338243071,0.11481788781274,-0.88476926529735
"as.factor(airport)JFK",-0.6912602372639,0.118617885093474,-5.82762234142997
"as.factor(airport)JLN",0.180139216707437,0.114574619890666,1.57224363370646
"as.factor(airport)JMS",-0.183898012641786,0.115440697673273,-1.59300850002021
"as.factor(airport)JNU",-0.304638168979785,0.11456860270699,-2.65900222034564
"as.factor(airport)JST",0.0945346762549175,0.185706198227009,0.509055040475049
"as.factor(airport)KOA",-0.784276095606808,0.11460280704097,-6.84342832306394
"as.factor(airport)KTN",-0.325823368889131,0.115437375495005,-2.8225119246862
"as.factor(airport)LAN",-0.109323251429414,0.114569874511414,-0.954205910546958
"as.factor(airport)LAR",0.223408413171549,0.115442171621216,1.93524090922845
"as.factor(airport)LAS",-1.12879212280721,0.123696381951436,-9.12550638102239
"as.factor(airport)LAW",0.0317698583766345,0.114573685428071,0.27728756614519
"as.factor(airport)LAX",-1.47249624157046,0.129191231648082,-11.397803262543
"as.factor(airport)LBB",0.179812588742908,0.114569787684836,1.56945903781846
"as.factor(airport)LBE",0.0402140459195253,0.116353776104785,0.345618743677985
"as.factor(airport)LBF",-0.0629715048201025,0.114575354678418,-0.549607766843459
"as.factor(airport)LBL",-0.0806334052687739,0.115442578471318,-0.69847197053735
"as.factor(airport)LCH",-0.0753931930553833,0.116352412915743,-0.647972750766927
"as.factor(airport)LCK",0.282653139051342,0.114573505186958,2.46700263372509
"as.factor(airport)LEX",0.00893049636246708,0.114575356020997,0.0779443038416608
"as.factor(airport)LFT",-0.0675125854465914,0.114568613313375,-0.589276447485028
"as.factor(airport)LGA",-0.87429624471959,0.120818314798093,-7.23645455724723
"as.factor(airport)LGB",-0.321762924935608,0.114603974642745,-2.80760703054705
"as.factor(airport)LIH",-0.890401414767101,0.114589144141229,-7.77038192788753
"as.factor(airport)LIT",-0.0171572902261,0.114596004155946,-0.149719794791028
"as.factor(airport)LNK",0.016341883821146,0.114572594349279,0.142633444882353
"as.factor(airport)LRD",-0.063889054743353,0.115437704279399,-0.55345049645755
"as.factor(airport)LSE",-0.11081615433209,0.115437756904951,-0.959964549755881
"as.factor(airport)LWB",0.173259927726908,0.115440420024927,1.50086016396593
"as.factor(airport)LWS",-0.648173379904123,0.115440200643918,-5.61479775926111
"as.factor(airport)LYH",0.0418266718043684,0.121787235139104,0.343440523603269
"as.factor(airport)MAF",0.113571705715881,0.1145752330596,0.991241324002395
"as.factor(airport)MBS",-0.167201777362958,0.11457110665754,-1.45937123451844
"as.factor(airport)MCI",-0.380687777011925,0.115402942587953,-3.29877010477258
"as.factor(airport)MCO",-0.833677943259282,0.121730996330397,-6.8485264097942
"as.factor(airport)MCW",-0.274901196769522,0.226344139179811,-1.21452756747166
"as.factor(airport)MDT",-0.080826819247094,0.114569080463969,-0.705485449649859
"as.factor(airport)MDW",-0.787410664131986,0.117072016354979,-6.72586574185625
"as.factor(airport)MEI",0.194737448449585,0.116355055815254,1.67364836091682
"as.factor(airport)MEM",-0.0274861247871535,0.114703136870458,-0.239628361848511
"as.factor(airport)MFE",0.188139058630963,0.114568569545439,1.64215246273408
"as.factor(airport)MFR",-0.0848129698092445,0.114568930271967,-0.740278970990768
"as.factor(airport)MGM",0.046598444911946,0.114569112642208,0.406727815527993
"as.factor(airport)MHK",0.0899255352202972,0.114572748836455,0.784877173093399
"as.factor(airport)MHT",-0.0637463660752438,0.114572227755917,-0.556385847808143
"as.factor(airport)MIA",-0.623243737583509,0.117271741625727,-5.31452615049064
"as.factor(airport)MKE",-0.192276040450665,0.11480788242073,-1.67476340819564
"as.factor(airport)MKG",0.0965030131694965,0.11457520382232,0.842267872542043
"as.factor(airport)MLB",-0.193013616406964,0.11457044620554,-1.68467194463655
"as.factor(airport)MLI",0.0846328228098972,0.114568576737101,0.738708860843256
"as.factor(airport)MLU",-0.105181908733549,0.114569991853704,-0.918058097340686
"as.factor(airport)MMH",0.0675456873435256,0.170025633645572,0.397267670146305
"as.factor(airport)MOB",-0.00261051852972128,0.114568622140372,-0.0227856325837873
"as.factor(airport)MOT",-0.287106087837498,0.114570212492042,-2.50594008331302
"as.factor(airport)MQT",0.140484885381039,0.11457314557624,1.22615892820676
"as.factor(airport)MRY",-0.00984860010103439,0.114568933996892,-0.0859622216726009
"as.factor(airport)MSN",-0.060411798967243,0.114590832406365,-0.527195742439578
"as.factor(airport)MSO",-0.138146500780943,0.114568593325315,-1.20579730248305
"as.factor(airport)MSP",-1.33770991832684,0.122921359520726,-10.8826482520419
"as.factor(airport)MSY",-0.28353557704307,0.115412758527775,-2.45670912522929
"as.factor(airport)MTJ",-0.0129762220182948,0.114571152840202,-0.11325906824376
"as.factor(airport)MVY",-0.13169433016137,0.154122767584196,-0.854476805897132
"as.factor(airport)MYR",-0.214344597362412,0.114600222486053,-1.87036807357418
"as.factor(airport)OAJ",-0.00455564443952415,0.114569548702941,-0.0397631350659865
"as.factor(airport)OAK",-0.562568895518782,0.115301395723465,-4.87911609385917
"as.factor(airport)OGD",0.589810818400271,0.120567654521814,4.89194901186005
"as.factor(airport)OGG",-0.662177259564198,0.114719855836229,-5.77212423025973
"as.factor(airport)OGS",-0.111353471659417,0.117318167654678,-0.949157951283229
"as.factor(airport)OKC",-0.00486673625271751,0.11470120241367,-0.0424296881837876
"as.factor(airport)OMA",-0.15547970457704,0.114727882213983,-1.35520417161583
"as.factor(airport)OME",-0.581631855713461,0.118345156838934,-4.914707718078
"as.factor(airport)ONT",-0.166541275933518,0.11468074262156,-1.45221658080027
"as.factor(airport)ORD",-2.08236180816186,0.145462866872791,-14.3154184495958
"as.factor(airport)ORF",-0.0417353542243507,0.114684632276135,-0.363914095515963
"as.factor(airport)ORH",0.482846688922052,0.133181274013874,3.62548483258805
"as.factor(airport)OTH",0.239585458475046,0.115443274288899,2.07535224508167
"as.factor(airport)OTZ",-0.674379382872564,0.117321082227067,-5.74815173940648
"as.factor(airport)OWB",0.538964152948413,0.125969624310583,4.27852473084762
"as.factor(airport)PAE",0.148866729233124,0.150033555108911,0.992222900570874
"as.factor(airport)PAH",0.284207318260899,0.114574693643264,2.480541812713
"as.factor(airport)PBG",0.0189669398804267,0.115440198328587,0.164300998742567
"as.factor(airport)PBI",0.0819912543355157,0.114721647065138,0.714697325509648
"as.factor(airport)PDX",-0.543460578222356,0.115764052316051,-4.6945538563097
"as.factor(airport)PGD",0.516684573360745,0.114569704395745,4.50978359493729
"as.factor(airport)PGV",0.689445302516808,0.185729807542883,3.71208752993308
"as.factor(airport)PHF",0.0277069960608201,0.114571890862861,0.241830660663394
"as.factor(airport)PHL",-0.725483118417413,0.118776136529658,-6.10798717330113
"as.factor(airport)PHX",-1.33362131784428,0.125650188673165,-10.6137629551296
"as.factor(airport)PIA",0.11059555110224,0.114568581983745,0.965321811506159
"as.factor(airport)PIB",0.352343764802683,0.116355663927219,3.02816169759537
"as.factor(airport)PIE",0.264552715894415,0.114575154795485,2.30898850947779
"as.factor(airport)PIH",-0.622747802741667,0.114573883148359,-5.435338190775
"as.factor(airport)PIR",-0.0114399109427739,0.13314973259492,-0.0859176411384721
"as.factor(airport)PIT",-0.318191151090866,0.115179215260599,-2.7625743965258
"as.factor(airport)PLN",-0.429650616914783,0.114574200201748,-3.74997701191222
"as.factor(airport)PNS",0.010164003205418,0.114595237627626,0.0886948132909815
"as.factor(airport)PPG",0.316845570397383,0.140408038295461,2.25660563486147
"as.factor(airport)PRC",-0.0957952754958517,0.120559227457208,-0.794590986657193
"as.factor(airport)PSC",-0.181264037856327,0.114568933685751,-1.58213952094128
"as.factor(airport)PSE",0.525028834852378,0.129293513509444,4.06075154585408
"as.factor(airport)PSG",-0.103436691966619,0.114575087515963,-0.902785188378818
"as.factor(airport)PSM",-0.0317365433878006,0.117323059936013,-0.270505588629459
"as.factor(airport)PSP",-0.130582687675091,0.114593248337776,-1.13953212400599
"as.factor(airport)PUB",-0.159211026469457,0.114574780680758,-1.38958176942159
"as.factor(airport)PUW",-0.19209556697405,0.196150795877304,-0.979325962532466
"as.factor(airport)PVD",-0.0277537289725902,0.11461487838855,-0.242147698124354
"as.factor(airport)PVU",0.121155611466524,0.116354994513012,1.04125836603409
"as.factor(airport)PWM",-0.0566423276251795,0.114583411786453,-0.494332702631883
"as.factor(airport)RAP",0.062681764398661,0.114568678907966,0.547110824669747
"as.factor(airport)RDD",0.08679431980915,0.117318418110328,0.739818361065246
"as.factor(airport)RDM",-0.136335484473886,0.114568683909676,-1.18998909493776
"as.factor(airport)RDU",-0.393037617542215,0.115572245078925,-3.40079590280355
"as.factor(airport)RFD",-0.0561478991783981,0.114574987897186,-0.490053721225633
"as.factor(airport)RHI",-0.393784246821693,0.115441449023823,-3.41111663229756
"as.factor(airport)RIC",-0.0114787670702223,0.114667355593992,-0.100104925336079
"as.factor(airport)RIW",-0.0319179840691122,0.143283899513469,-0.222760436989027
"as.factor(airport)RKS",-0.0714104973028242,0.115442098050482,-0.618582809120436
"as.factor(airport)RNO",-0.152317015837425,0.114654746164458,-1.32848417473225
"as.factor(airport)ROA",-0.13261245231447,0.115437573616014,-1.14878066266003
"as.factor(airport)ROC",-0.0951867466081593,0.114590144806266,-0.830671317931296
"as.factor(airport)ROW",-0.11025319413398,0.116354120277666,-0.947565877949777
"as.factor(airport)RST",-0.0354707817551092,0.114569480565472,-0.309600615975901
"as.factor(airport)RSW",-0.165342764236149,0.115013153340819,-1.43759873921714
"as.factor(airport)SAF",0.057060487258102,0.114572745676072,0.498028452765086
"as.factor(airport)SAN",-0.688558940347447,0.117006889804159,-5.88477261039864
"as.factor(airport)SAT",-0.145145810388824,0.114969201629613,-1.2624755876485
"as.factor(airport)SAV",-0.0576398824095869,0.114630393626494,-0.502832456437322
"as.factor(airport)SBA",-0.0310841725670564,0.114569833620447,-0.271312016302944
"as.factor(airport)SBN",0.0428563074989972,0.114570173091468,0.374061645737258
"as.factor(airport)SBP",0.00105181056627253,0.114568569455118,0.00918062057748375
"as.factor(airport)SCC",-0.554706930240899,0.1154412847589,-4.80510011127657
"as.factor(airport)SCE",-0.0477035613607538,0.114573586819026,-0.416357405621799
"as.factor(airport)SCK",0.170160469404371,0.114575229068913,1.48514186519344
"as.factor(airport)SDF",-0.0818667431229139,0.114689894970934,-0.713809557011642
"as.factor(airport)SEA",-1.1334597174913,0.122920197421993,-9.22110231893019
"as.factor(airport)SFB",0.494634047322224,0.114586758487518,4.31667719596157
"as.factor(airport)SFO",-0.955350639630312,0.122338689968417,-7.8090638364441
"as.factor(airport)SGF",0.0433272224358722,0.114574817986476,0.378156589705307
"as.factor(airport)SGU",-0.264826789354124,0.116347260200631,-2.27617555323136
"as.factor(airport)SHD",0.258751721681616,0.115440218936824,2.24143477953052
"as.factor(airport)SHR",0.0486851975188553,0.150083977562142,0.324386375612263
"as.factor(airport)SHV",-0.00398668674477475,0.114569636264479,-0.0347970620729881
"as.factor(airport)SIT",-0.0928984913037443,0.115440243377332,-0.804732289069188
"as.factor(airport)SJC",-0.641013602408706,0.115419040029195,-5.55379426346438
"as.factor(airport)SJT",-0.159591634980987,0.114572306048064,-1.39293377680673
"as.factor(airport)SJU",0.191899483450329,0.11478605649829,1.67180134333814
"as.factor(airport)SLC",-1.05508400624842,0.120035074732237,-8.7897975537734
"as.factor(airport)SLN",0.275531904092131,0.117318152707659,2.34858713449673
"as.factor(airport)SMF",-0.455079394899189,0.115295478252183,-3.94707062061709
"as.factor(airport)SMX",0.220069826649311,0.124479828211834,1.76791557162825
"as.factor(airport)SNA",-0.49461561782861,0.115030714249317,-4.29985696478058
"as.factor(airport)SPI",0.0614855692943341,0.114573033808628,0.536649569714926
"as.factor(airport)SPN",-0.434204653024646,0.124476432215815,-3.48824789797823
"as.factor(airport)SPS",-0.190937762029606,0.114573993012118,-1.66650176894342
"as.factor(airport)SRQ",-0.0167871227720283,0.114581026399869,-0.14650874843313
"as.factor(airport)STC",0.400205728434208,0.123096336437347,3.25115872670916
"as.factor(airport)STL",-0.550627090051272,0.115920070462291,-4.75005827597726
"as.factor(airport)STS",-0.164107503026022,0.114571089446424,-1.43236399181456
"as.factor(airport)STT",-0.0448622936793097,0.114568570454558,-0.391575922622721
"as.factor(airport)STX",0.0329450223735332,0.115440355697185,0.285385662358424
"as.factor(airport)SUN",-0.544101548479584,0.115439003890038,-4.71332504738061
"as.factor(airport)SUX",0.212892711228402,0.116353711346152,1.82970279817759
"as.factor(airport)SWF",0.284037925894543,0.115440276065596,2.46047510951157
"as.factor(airport)SWO",-0.15953656522718,0.117319028043046,-1.35985242878626
"as.factor(airport)SYR",0.0259707302491541,0.114587517933611,0.226645368688418
"as.factor(airport)TLH",-0.0913234500450279,0.114569175523849,-0.797103144257312
"as.factor(airport)TOL",0.0661392251106433,0.114572660797549,0.577268823559153
"as.factor(airport)TPA",-0.435302821562335,0.116548231679663,-3.73495861145952
"as.factor(airport)TRI",-0.164471390158281,0.114570132235474,-1.4355520670976
"as.factor(airport)TTN",0.469022364474192,0.114571361508755,4.09371380681681
"as.factor(airport)TUL",-0.00759496589361575,0.114620150148879,-0.0662620480234122
"as.factor(airport)TUS",-0.036828147824603,0.114639067530335,-0.321253030210296
